#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.177741388114 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.0914000000      2.34946867      0.4287433686E-01
  -0.0913000000      2.35218981      0.4301694726E-01
  -0.0912000000      2.35491094      0.4316073894E-01
  -0.0911000000      2.35763208      0.4330572307E-01
  -0.0910000000      2.36035322      0.4345191094E-01
  -0.0909000000      2.36307436      0.4359931401E-01
  -0.0908000000      2.36579550      0.4374794385E-01
  -0.0907000000      2.36851664      0.4389781221E-01
  -0.0906000000      2.37123777      0.4404893094E-01
  -0.0905000000      2.37395891      0.4420131209E-01
  -0.0904000000      2.37668005      0.4435496783E-01
  -0.0903000000      2.37940119      0.4450991049E-01
  -0.0902000000      2.38212233      0.4466615256E-01
  -0.0901000000      2.38484347      0.4482370667E-01
  -0.0900000000      2.38756460      0.4498258564E-01
  -0.0899000000      2.39028574      0.4514280244E-01
  -0.0898000000      2.39300688      0.4530437018E-01
  -0.0897000000      2.39572802      0.4546730218E-01
  -0.0896000000      2.39844916      0.4563161189E-01
  -0.0895000000      2.40117030      0.4579731297E-01
  -0.0894000000      2.40389144      0.4596441923E-01
  -0.0893000000      2.40661257      0.4613294466E-01
  -0.0892000000      2.40933371      0.4630290344E-01
  -0.0891000000      2.41205485      0.4647430992E-01
  -0.0890000000      2.41477599      0.4664717865E-01
  -0.0889000000      2.41749713      0.4682152436E-01
  -0.0888000000      2.42021827      0.4699736199E-01
  -0.0887000000      2.42293940      0.4717470663E-01
  -0.0886000000      2.42566054      0.4735357362E-01
  -0.0885000000      2.42838168      0.4753397847E-01
  -0.0884000000      2.43110282      0.4771593691E-01
  -0.0883000000      2.43382396      0.4789946486E-01
  -0.0882000000      2.43654510      0.4808457846E-01
  -0.0881000000      2.43926623      0.4827129406E-01
  -0.0880000000      2.44198737      0.4845962824E-01
  -0.0879000000      2.44470851      0.4864959778E-01
  -0.0878000000      2.44742965      0.4884121971E-01
  -0.0877000000      2.45015079      0.4903451126E-01
  -0.0876000000      2.45287193      0.4922948990E-01
  -0.0875000000      2.45559306      0.4942617335E-01
  -0.0874000000      2.45831420      0.4962457955E-01
  -0.0873000000      2.46103534      0.4982472670E-01
  -0.0872000000      2.46375648      0.5002663322E-01
  -0.0871000000      2.46647762      0.5023031781E-01
  -0.0870000000      2.46919876      0.5043579940E-01
  -0.0869000000      2.47191990      0.5064309720E-01
  -0.0868000000      2.47464103      0.5085223067E-01
  -0.0867000000      2.47736217      0.5106321954E-01
  -0.0866000000      2.48008331      0.5127608381E-01
  -0.0865000000      2.48280445      0.5149084376E-01
  -0.0864000000      2.48552559      0.5170751995E-01
  -0.0863000000      2.48824673      0.5192613322E-01
  -0.0862000000      2.49096786      0.5214670470E-01
  -0.0861000000      2.49368900      0.5236925583E-01
  -0.0860000000      2.49641014      0.5259380833E-01
  -0.0859000000      2.49913128      0.5282038425E-01
  -0.0858000000      2.50185242      0.5304900591E-01
  -0.0857000000      2.50457356      0.5327969599E-01
  -0.0856000000      2.50729469      0.5351247746E-01
  -0.0855000000      2.51001583      0.5374737363E-01
  -0.0854000000      2.51273697      0.5398440813E-01
  -0.0853000000      2.51545811      0.5422360495E-01
  -0.0852000000      2.51817925      0.5446498840E-01
  -0.0851000000      2.52090039      0.5470858315E-01
  -0.0850000000      2.52362152      0.5495441422E-01
  -0.0849000000      2.52634266      0.5520250699E-01
  -0.0848000000      2.52906380      0.5545288723E-01
  -0.0847000000      2.53178494      0.5570558105E-01
  -0.0846000000      2.53450608      0.5596061496E-01
  -0.0845000000      2.53722722      0.5621801586E-01
  -0.0844000000      2.53994836      0.5647781103E-01
  -0.0843000000      2.54266949      0.5674002816E-01
  -0.0842000000      2.54539063      0.5700469535E-01
  -0.0841000000      2.54811177      0.5727184110E-01
  -0.0840000000      2.55083291      0.5754149437E-01
  -0.0839000000      2.55355405      0.5781368450E-01
  -0.0838000000      2.55627519      0.5808844130E-01
  -0.0837000000      2.55899632      0.5836579503E-01
  -0.0836000000      2.56171746      0.5864577638E-01
  -0.0835000000      2.56443860      0.5892841651E-01
  -0.0834000000      2.56715974      0.5921374707E-01
  -0.0833000000      2.56988088      0.5950180017E-01
  -0.0832000000      2.57260202      0.5979260840E-01
  -0.0831000000      2.57532315      0.6008620487E-01
  -0.0830000000      2.57804429      0.6038262317E-01
  -0.0829000000      2.58076543      0.6068189744E-01
  -0.0828000000      2.58348657      0.6098406230E-01
  -0.0827000000      2.58620771      0.6128915294E-01
  -0.0826000000      2.58892885      0.6159720508E-01
  -0.0825000000      2.59164998      0.6190825499E-01
  -0.0824000000      2.59437112      0.6222233952E-01
  -0.0823000000      2.59709226      0.6253949607E-01
  -0.0822000000      2.59981340      0.6285976265E-01
  -0.0821000000      2.60253454      0.6318317786E-01
  -0.0820000000      2.60525568      0.6350978090E-01
  -0.0819000000      2.60797682      0.6383961160E-01
  -0.0818000000      2.61069795      0.6417271041E-01
  -0.0817000000      2.61341909      0.6450911844E-01
  -0.0816000000      2.61614023      0.6484887744E-01
  -0.0815000000      2.61886137      0.6519202983E-01
  -0.0814000000      2.62158251      0.6553861872E-01
  -0.0813000000      2.62430365      0.6588868791E-01
  -0.0812000000      2.62702478      0.6624228190E-01
  -0.0811000000      2.62974592      0.6659944594E-01
  -0.0810000000      2.63246706      0.6696022597E-01
  -0.0809000000      2.63518820      0.6732466872E-01
  -0.0808000000      2.63790934      0.6769282166E-01
  -0.0807000000      2.64063048      0.6806473305E-01
  -0.0806000000      2.64335161      0.6844045194E-01
  -0.0805000000      2.64607275      0.6882002821E-01
  -0.0804000000      2.64879389      0.6920351252E-01
  -0.0803000000      2.65151503      0.6959095643E-01
  -0.0802000000      2.65423617      0.6998241233E-01
  -0.0801000000      2.65695731      0.7037793347E-01
  -0.0800000000      2.65967844      0.7077757404E-01
  -0.0799000000      2.66239958      0.7118138909E-01
  -0.0798000000      2.66512072      0.7158943465E-01
  -0.0797000000      2.66784186      0.7200176766E-01
  -0.0796000000      2.67056300      0.7241844606E-01
  -0.0795000000      2.67328414      0.7283952876E-01
  -0.0794000000      2.67600528      0.7326507568E-01
  -0.0793000000      2.67872641      0.7369514778E-01
  -0.0792000000      2.68144755      0.7412980705E-01
  -0.0791000000      2.68416869      0.7456911659E-01
  -0.0790000000      2.68688983      0.7501314055E-01
  -0.0789000000      2.68961097      0.7546194422E-01
  -0.0788000000      2.69233211      0.7591559404E-01
  -0.0787000000      2.69505324      0.7637415759E-01
  -0.0786000000      2.69777438      0.7683770365E-01
  -0.0785000000      2.70049552      0.7730630222E-01
  -0.0784000000      2.70321666      0.7778002454E-01
  -0.0783000000      2.70593780      0.7825894309E-01
  -0.0782000000      2.70865894      0.7874313167E-01
  -0.0781000000      2.71138007      0.7923266538E-01
  -0.0780000000      2.71410121      0.7972762068E-01
  -0.0779000000      2.71682235      0.8022807541E-01
  -0.0778000000      2.71954349      0.8073410879E-01
  -0.0777000000      2.72226463      0.8124580151E-01
  -0.0776000000      2.72498577      0.8176323570E-01
  -0.0775000000      2.72770690      0.8228649499E-01
  -0.0774000000      2.73042804      0.8281566456E-01
  -0.0773000000      2.73314918      0.8335083114E-01
  -0.0772000000      2.73587032      0.8389208306E-01
  -0.0771000000      2.73859146      0.8443951027E-01
  -0.0770000000      2.74131260      0.8499320443E-01
  -0.0769000000      2.74403374      0.8555325885E-01
  -0.0768000000      2.74675487      0.8611976864E-01
  -0.0767000000      2.74947601      0.8669283064E-01
  -0.0766000000      2.75219715      0.8727254354E-01
  -0.0765000000      2.75491829      0.8785900789E-01
  -0.0764000000      2.75763943      0.8845232615E-01
  -0.0763000000      2.76036057      0.8905260271E-01
  -0.0762000000      2.76308170      0.8965994396E-01
  -0.0761000000      2.76580284      0.9027445832E-01
  -0.0760000000      2.76852398      0.9089625630E-01
  -0.0759000000      2.77124512      0.9152545053E-01
  -0.0758000000      2.77396626      0.9216215582E-01
  -0.0757000000      2.77668740      0.9280648921E-01
  -0.0756000000      2.77940853      0.9345857002E-01
  -0.0755000000      2.78212967      0.9411851988E-01
  -0.0754000000      2.78485081      0.9478646284E-01
  -0.0753000000      2.78757195      0.9546252535E-01
  -0.0752000000      2.79029309      0.9614683639E-01
  -0.0751000000      2.79301423      0.9683952747E-01
  -0.0750000000      2.79573536      0.9754073271E-01
  -0.0749000000      2.79845650      0.9825058893E-01
  -0.0748000000      2.80117764      0.9896923567E-01
  -0.0747000000      2.80389878      0.9969681528E-01
  -0.0746000000      2.80661992      0.1004334730E+00
  -0.0745000000      2.80934106      0.1011793569E+00
  -0.0744000000      2.81206220      0.1019346181E+00
  -0.0743000000      2.81478333      0.1026994110E+00
  -0.0742000000      2.81750447      0.1034738929E+00
  -0.0741000000      2.82022561      0.1042582244E+00
  -0.0740000000      2.82294675      0.1050525694E+00
  -0.0739000000      2.82566789      0.1058570952E+00
  -0.0738000000      2.82838903      0.1066719726E+00
  -0.0737000000      2.83111016      0.1074973759E+00
  -0.0736000000      2.83383130      0.1083334830E+00
  -0.0735000000      2.83655244      0.1091804756E+00
  -0.0734000000      2.83927358      0.1100385392E+00
  -0.0733000000      2.84199472      0.1109078633E+00
  -0.0732000000      2.84471586      0.1117886411E+00
  -0.0731000000      2.84743699      0.1126810703E+00
  -0.0730000000      2.85015813      0.1135853526E+00
  -0.0729000000      2.85287927      0.1145016939E+00
  -0.0728000000      2.85560041      0.1154303048E+00
  -0.0727000000      2.85832155      0.1163714003E+00
  -0.0726000000      2.86104269      0.1173251999E+00
  -0.0725000000      2.86376382      0.1182919281E+00
  -0.0724000000      2.86648496      0.1192718141E+00
  -0.0723000000      2.86920610      0.1202650923E+00
  -0.0722000000      2.87192724      0.1212720020E+00
  -0.0721000000      2.87464838      0.1222927879E+00
  -0.0720000000      2.87736952      0.1233277000E+00
  -0.0719000000      2.88009066      0.1243769941E+00
  -0.0718000000      2.88281179      0.1254409314E+00
  -0.0717000000      2.88553293      0.1265197789E+00
  -0.0716000000      2.88825407      0.1276138099E+00
  -0.0715000000      2.89097521      0.1287233034E+00
  -0.0714000000      2.89369635      0.1298485451E+00
  -0.0713000000      2.89641749      0.1309898267E+00
  -0.0712000000      2.89913862      0.1321474471E+00
  -0.0711000000      2.90185976      0.1333217114E+00
  -0.0710000000      2.90458090      0.1345129321E+00
  -0.0709000000      2.90730204      0.1357214287E+00
  -0.0708000000      2.91002318      0.1369475279E+00
  -0.0707000000      2.91274432      0.1381915643E+00
  -0.0706000000      2.91546545      0.1394538799E+00
  -0.0705000000      2.91818659      0.1407348248E+00
  -0.0704000000      2.92090773      0.1420347572E+00
  -0.0703000000      2.92362887      0.1433540438E+00
  -0.0702000000      2.92635001      0.1446930597E+00
  -0.0701000000      2.92907115      0.1460521890E+00
  -0.0700000000      2.93179228      0.1474318248E+00
  -0.0699000000      2.93451342      0.1488323696E+00
  -0.0698000000      2.93723456      0.1502542353E+00
  -0.0697000000      2.93995570      0.1516978438E+00
  -0.0696000000      2.94267684      0.1531636270E+00
  -0.0695000000      2.94539798      0.1546520272E+00
  -0.0694000000      2.94811912      0.1561634973E+00
  -0.0693000000      2.95084025      0.1576985012E+00
  -0.0692000000      2.95356139      0.1592575141E+00
  -0.0691000000      2.95628253      0.1608410227E+00
  -0.0690000000      2.95900367      0.1624495255E+00
  -0.0689000000      2.96172481      0.1640835333E+00
  -0.0688000000      2.96444595      0.1657435694E+00
  -0.0687000000      2.96716708      0.1674301700E+00
  -0.0686000000      2.96988822      0.1691438845E+00
  -0.0685000000      2.97260936      0.1708852761E+00
  -0.0684000000      2.97533050      0.1726549218E+00
  -0.0683000000      2.97805164      0.1744534129E+00
  -0.0682000000      2.98077278      0.1762813559E+00
  -0.0681000000      2.98349391      0.1781393719E+00
  -0.0680000000      2.98621505      0.1800280983E+00
  -0.0679000000      2.98893619      0.1819481880E+00
  -0.0678000000      2.99165733      0.1839003107E+00
  -0.0677000000      2.99437847      0.1858851530E+00
  -0.0676000000      2.99709961      0.1879034191E+00
  -0.0675000000      2.99982074      0.1899558309E+00
  -0.0674000000      3.00254188      0.1920431291E+00
  -0.0673000000      3.00526302      0.1941660732E+00
  -0.0672000000      3.00798416      0.1963254421E+00
  -0.0671000000      3.01070530      0.1985220350E+00
  -0.0670000000      3.01342644      0.2007566716E+00
  -0.0669000000      3.01614758      0.2030301930E+00
  -0.0668000000      3.01886871      0.2053434621E+00
  -0.0667000000      3.02158985      0.2076973640E+00
  -0.0666000000      3.02431099      0.2100928073E+00
  -0.0665000000      3.02703213      0.2125307240E+00
  -0.0664000000      3.02975327      0.2150120708E+00
  -0.0663000000      3.03247441      0.2175378293E+00
  -0.0662000000      3.03519554      0.2201090072E+00
  -0.0661000000      3.03791668      0.2227266385E+00
  -0.0660000000      3.04063782      0.2253917847E+00
  -0.0659000000      3.04335896      0.2281055354E+00
  -0.0658000000      3.04608010      0.2308690089E+00
  -0.0657000000      3.04880124      0.2336833535E+00
  -0.0656000000      3.05152237      0.2365497479E+00
  -0.0655000000      3.05424351      0.2394694022E+00
  -0.0654000000      3.05696465      0.2424435589E+00
  -0.0653000000      3.05968579      0.2454734938E+00
  -0.0652000000      3.06240693      0.2485605165E+00
  -0.0651000000      3.06512807      0.2517059722E+00
  -0.0650000000      3.06784920      0.2549112419E+00
  -0.0649000000      3.07057034      0.2581777438E+00
  -0.0648000000      3.07329148      0.2615069342E+00
  -0.0647000000      3.07601262      0.2649003086E+00
  -0.0646000000      3.07873376      0.2683594030E+00
  -0.0645000000      3.08145490      0.2718857947E+00
  -0.0644000000      3.08417604      0.2754811034E+00
  -0.0643000000      3.08689717      0.2791469928E+00
  -0.0642000000      3.08961831      0.2828851716E+00
  -0.0641000000      3.09233945      0.2866973943E+00
  -0.0640000000      3.09506059      0.2905854633E+00
  -0.0639000000      3.09778173      0.2945512294E+00
  -0.0638000000      3.10050287      0.2985965936E+00
  -0.0637000000      3.10322400      0.3027235085E+00
  -0.0636000000      3.10594514      0.3069339791E+00
  -0.0635000000      3.10866628      0.3112300650E+00
  -0.0634000000      3.11138742      0.3156138814E+00
  -0.0633000000      3.11410856      0.3200876005E+00
  -0.0632000000      3.11682970      0.3246534534E+00
  -0.0631000000      3.11955083      0.3293137315E+00
  -0.0630000000      3.12227197      0.3340707879E+00
  -0.0629000000      3.12499311      0.3389270393E+00
  -0.0628000000      3.12771425      0.3438849678E+00
  -0.0627000000      3.13043539      0.3489471222E+00
  -0.0626000000      3.13315653      0.3541161202E+00
  -0.0625000000      3.13587766      0.3593946500E+00
  -0.0624000000      3.13859880      0.3647854722E+00
  -0.0623000000      3.14131994      0.3702914220E+00
  -0.0622000000      3.14404108      0.3759154109E+00
  -0.0621000000      3.14676222      0.3816604289E+00
  -0.0620000000      3.14948336      0.3875295469E+00
  -0.0619000000      3.15220450      0.3935259186E+00
  -0.0618000000      3.15492563      0.3996527830E+00
  -0.0617000000      3.15764677      0.4059134672E+00
  -0.0616000000      3.16036791      0.4123113883E+00
  -0.0615000000      3.16308905      0.4188500569E+00
  -0.0614000000      3.16581019      0.4255330796E+00
  -0.0613000000      3.16853133      0.4323641622E+00
  -0.0612000000      3.17125246      0.4393471129E+00
  -0.0611000000      3.17397360      0.4464858462E+00
  -0.0610000000      3.17669474      0.4537843863E+00
  -0.0609000000      3.17941588      0.4612468718E+00
  -0.0608000000      3.18213702      0.4688775596E+00
  -0.0607000000      3.18485816      0.4766808305E+00
  -0.0606000000      3.18757929      0.4846611942E+00
  -0.0605000000      3.19030043      0.4928232959E+00
  -0.0604000000      3.19302157      0.5011719222E+00
  -0.0603000000      3.19574271      0.5097120093E+00
  -0.0602000000      3.19846385      0.5184486511E+00
  -0.0601000000      3.20118499      0.5273871082E+00
  -0.0600000000      3.20390612      0.5365328189E+00
  -0.0599000000      3.20662726      0.5458914106E+00
  -0.0598000000      3.20934840      0.5554687134E+00
  -0.0597000000      3.21206954      0.5652707750E+00
  -0.0596000000      3.21479068      0.5753038778E+00
  -0.0595000000      3.21751182      0.5855745583E+00
  -0.0594000000      3.22023296      0.5960896290E+00
  -0.0593000000      3.22295409      0.6068562036E+00
  -0.0592000000      3.22567523      0.6178817251E+00
  -0.0591000000      3.22839637      0.6291739982E+00
  -0.0590000000      3.23111751      0.6407412261E+00
  -0.0589000000      3.23383865      0.6525920522E+00
  -0.0588000000      3.23655979      0.6647356074E+00
  -0.0587000000      3.23928092      0.6771815643E+00
  -0.0586000000      3.24200206      0.6899401982E+00
  -0.0585000000      3.24472320      0.7030224568E+00
  -0.0584000000      3.24744434      0.7164400385E+00
  -0.0583000000      3.25016548      0.7302054816E+00
  -0.0582000000      3.25288662      0.7443322649E+00
  -0.0581000000      3.25560775      0.7588349206E+00
  -0.0580000000      3.25832889      0.7737291616E+00
  -0.0579000000      3.26105003      0.7890320245E+00
  -0.0578000000      3.26377117      0.8047620283E+00
  -0.0577000000      3.26649231      0.8209393519E+00
  -0.0576000000      3.26921345      0.8375860302E+00
  -0.0575000000      3.27193458      0.8547261694E+00
  -0.0574000000      3.27465572      0.8723861824E+00
  -0.0573000000      3.27737686      0.8905950435E+00
  -0.0572000000      3.28009800      0.9093845598E+00
  -0.0571000000      3.28281914      0.9287896576E+00
  -0.0570000000      3.28554028      0.9488486762E+00
  -0.0569000000      3.28826142      0.9696036624E+00
  -0.0568000000      3.29098255      0.9911006511E+00
  -0.0567000000      3.29370369      0.1013389915E+01
  -0.0566000000      3.29642483      0.1036526156E+01
  -0.0565000000      3.29914597      0.1060568603E+01
  -0.0564000000      3.30186711      0.1085580969E+01
  -0.0563000000      3.30458825      0.1111631202E+01
  -0.0562000000      3.30730938      0.1138790937E+01
  -0.0561000000      3.31003052      0.1167134555E+01
  -0.0560000000      3.31275166      0.1196737693E+01
  -0.0559000000      3.31547280      0.1227675029E+01
  -0.0558000000      3.31819394      0.1260017142E+01
  -0.0557000000      3.32091508      0.1293826182E+01
  -0.0556000000      3.32363621      0.1329150063E+01
  -0.0555000000      3.32635735      0.1366014906E+01
  -0.0554000000      3.32907849      0.1404415422E+01
  -0.0553000000      3.33179963      0.1444303068E+01
  -0.0552000000      3.33452077      0.1485571945E+01
  -0.0551000000      3.33724191      0.1528042699E+01
  -0.0550000000      3.33996304      0.1571445189E+01
  -0.0549000000      3.34268418      0.1615401295E+01
  -0.0548000000      3.34540532      0.1659410079E+01
  -0.0547000000      3.34812646      0.1702838360E+01
  -0.0546000000      3.35084760      0.1744920523E+01
  -0.0545000000      3.35356874      0.1784771631E+01
  -0.0544000000      3.35628988      0.1821417315E+01
  -0.0543000000      3.35901101      0.1853842106E+01
  -0.0542000000      3.36173215      0.1881054727E+01
  -0.0541000000      3.36445329      0.1902164825E+01
  -0.0540000000      3.36717443      0.1916461569E+01
  -0.0539000000      3.36989557      0.1923481993E+01
  -0.0538000000      3.37261671      0.1923057048E+01
  -0.0537000000      3.37533784      0.1915326712E+01
  -0.0536000000      3.37805898      0.1900721402E+01
  -0.0535000000      3.38078012      0.1879913646E+01
  -0.0534000000      3.38350126      0.1853749454E+01
  -0.0533000000      3.38622240      0.1823171414E+01
  -0.0532000000      3.38894354      0.1789145118E+01
  -0.0531000000      3.39166467      0.1752597542E+01
  -0.0530000000      3.39438581      0.1714372051E+01
  -0.0529000000      3.39710695      0.1675200918E+01
  -0.0528000000      3.39982809      0.1635693446E+01
  -0.0527000000      3.40254923      0.1596336292E+01
  -0.0526000000      3.40527037      0.1557502170E+01
  -0.0525000000      3.40799150      0.1519463434E+01
  -0.0524000000      3.41071264      0.1482407771E+01
  -0.0523000000      3.41343378      0.1446454032E+01
  -0.0522000000      3.41615492      0.1411666943E+01
  -0.0521000000      3.41887606      0.1378070054E+01
  -0.0520000000      3.42159720      0.1345656648E+01
  -0.0519000000      3.42431834      0.1314398657E+01
  -0.0518000000      3.42703947      0.1284253712E+01
  -0.0517000000      3.42976061      0.1255170608E+01
  -0.0516000000      3.43248175      0.1227093414E+01
  -0.0515000000      3.43520289      0.1199964490E+01
  -0.0514000000      3.43792403      0.1173726638E+01
  -0.0513000000      3.44064517      0.1148324580E+01
  -0.0512000000      3.44336630      0.1123705912E+01
  -0.0511000000      3.44608744      0.1099821679E+01
  -0.0510000000      3.44880858      0.1076626661E+01
  -0.0509000000      3.45152972      0.1054079457E+01
  -0.0508000000      3.45425086      0.1032142422E+01
  -0.0507000000      3.45697200      0.1010781514E+01
  -0.0506000000      3.45969313      0.9899660760E+00
  -0.0505000000      3.46241427      0.9696685804E+00
  -0.0504000000      3.46513541      0.9498643613E+00
  -0.0503000000      3.46785655      0.9305313397E+00
  -0.0502000000      3.47057769      0.9116497566E+00
  -0.0501000000      3.47329883      0.8932019161E+00
  -0.0500000000      3.47601996      0.8751719461E+00
  -0.0499000000      3.47874110      0.8575455757E+00
  -0.0498000000      3.48146224      0.8403099325E+00
  -0.0497000000      3.48418338      0.8234533588E+00
  -0.0496000000      3.48690452      0.8069652467E+00
  -0.0495000000      3.48962566      0.7908358911E+00
  -0.0494000000      3.49234680      0.7750563603E+00
  -0.0493000000      3.49506793      0.7596183811E+00
  -0.0492000000      3.49778907      0.7445142397E+00
  -0.0491000000      3.50051021      0.7297366944E+00
  -0.0490000000      3.50323135      0.7152789015E+00
  -0.0489000000      3.50595249      0.7011343507E+00
  -0.0488000000      3.50867363      0.6872968107E+00
  -0.0487000000      3.51139476      0.6737602825E+00
  -0.0486000000      3.51411590      0.6605189609E+00
  -0.0485000000      3.51683704      0.6475672019E+00
  -0.0484000000      3.51955818      0.6348994958E+00
  -0.0483000000      3.52227932      0.6225104452E+00
  -0.0482000000      3.52500046      0.6103947476E+00
  -0.0481000000      3.52772159      0.5985471809E+00
  -0.0480000000      3.53044273      0.5869625929E+00
  -0.0479000000      3.53316387      0.5756358922E+00
  -0.0478000000      3.53588501      0.5645620427E+00
  -0.0477000000      3.53860615      0.5537360585E+00
  -0.0476000000      3.54132729      0.5431530017E+00
  -0.0475000000      3.54404842      0.5328079804E+00
  -0.0474000000      3.54676956      0.5226961481E+00
  -0.0473000000      3.54949070      0.5128127039E+00
  -0.0472000000      3.55221184      0.5031528931E+00
  -0.0471000000      3.55493298      0.4937120088E+00
  -0.0470000000      3.55765412      0.4844853933E+00
  -0.0469000000      3.56037526      0.4754684397E+00
  -0.0468000000      3.56309639      0.4666565942E+00
  -0.0467000000      3.56581753      0.4580453580E+00
  -0.0466000000      3.56853867      0.4496302893E+00
  -0.0465000000      3.57125981      0.4414070053E+00
  -0.0464000000      3.57398095      0.4333711843E+00
  -0.0463000000      3.57670209      0.4255185674E+00
  -0.0462000000      3.57942322      0.4178449602E+00
  -0.0461000000      3.58214436      0.4103462343E+00
  -0.0460000000      3.58486550      0.4030183290E+00
  -0.0459000000      3.58758664      0.3958572521E+00
  -0.0458000000      3.59030778      0.3888590814E+00
  -0.0457000000      3.59302892      0.3820199652E+00
  -0.0456000000      3.59575005      0.3753361234E+00
  -0.0455000000      3.59847119      0.3688038478E+00
  -0.0454000000      3.60119233      0.3624195025E+00
  -0.0453000000      3.60391347      0.3561795246E+00
  -0.0452000000      3.60663461      0.3500804237E+00
  -0.0451000000      3.60935575      0.3441187823E+00
  -0.0450000000      3.61207688      0.3382912555E+00
  -0.0449000000      3.61479802      0.3325945706E+00
  -0.0448000000      3.61751916      0.3270255270E+00
  -0.0447000000      3.62024030      0.3215809956E+00
  -0.0446000000      3.62296144      0.3162579182E+00
  -0.0445000000      3.62568258      0.3110533066E+00
  -0.0444000000      3.62840372      0.3059642423E+00
  -0.0443000000      3.63112485      0.3009878753E+00
  -0.0442000000      3.63384599      0.2961214235E+00
  -0.0441000000      3.63656713      0.2913621715E+00
  -0.0440000000      3.63928827      0.2867074698E+00
  -0.0439000000      3.64200941      0.2821547337E+00
  -0.0438000000      3.64473055      0.2777014422E+00
  -0.0437000000      3.64745168      0.2733451370E+00
  -0.0436000000      3.65017282      0.2690834213E+00
  -0.0435000000      3.65289396      0.2649139585E+00
  -0.0434000000      3.65561510      0.2608344713E+00
  -0.0433000000      3.65833624      0.2568427404E+00
  -0.0432000000      3.66105738      0.2529366032E+00
  -0.0431000000      3.66377851      0.2491139530E+00
  -0.0430000000      3.66649965      0.2453727371E+00
  -0.0429000000      3.66922079      0.2417109563E+00
  -0.0428000000      3.67194193      0.2381266633E+00
  -0.0427000000      3.67466307      0.2346179617E+00
  -0.0426000000      3.67738421      0.2311830045E+00
  -0.0425000000      3.68010534      0.2278199936E+00
  -0.0424000000      3.68282648      0.2245271777E+00
  -0.0423000000      3.68554762      0.2213028521E+00
  -0.0422000000      3.68826876      0.2181453567E+00
  -0.0421000000      3.69098990      0.2150530756E+00
  -0.0420000000      3.69371104      0.2120244356E+00
  -0.0419000000      3.69643218      0.2090579051E+00
  -0.0418000000      3.69915331      0.2061519932E+00
  -0.0417000000      3.70187445      0.2033052485E+00
  -0.0416000000      3.70459559      0.2005162584E+00
  -0.0415000000      3.70731673      0.1977836476E+00
  -0.0414000000      3.71003787      0.1951060773E+00
  -0.0413000000      3.71275901      0.1924822445E+00
  -0.0412000000      3.71548014      0.1899108806E+00
  -0.0411000000      3.71820128      0.1873907508E+00
  -0.0410000000      3.72092242      0.1849206531E+00
  -0.0409000000      3.72364356      0.1824994174E+00
  -0.0408000000      3.72636470      0.1801259045E+00
  -0.0407000000      3.72908584      0.1777990054E+00
  -0.0406000000      3.73180697      0.1755176408E+00
  -0.0405000000      3.73452811      0.1732807594E+00
  -0.0404000000      3.73724925      0.1710873380E+00
  -0.0403000000      3.73997039      0.1689363804E+00
  -0.0402000000      3.74269153      0.1668269165E+00
  -0.0401000000      3.74541267      0.1647580018E+00
  -0.0400000000      3.74813380      0.1627287166E+00
  -0.0399000000      3.75085494      0.1607381653E+00
  -0.0398000000      3.75357608      0.1587854759E+00
  -0.0397000000      3.75629722      0.1568697990E+00
  -0.0396000000      3.75901836      0.1549903074E+00
  -0.0395000000      3.76173950      0.1531461956E+00
  -0.0394000000      3.76446064      0.1513366788E+00
  -0.0393000000      3.76718177      0.1495609928E+00
  -0.0392000000      3.76990291      0.1478183930E+00
  -0.0391000000      3.77262405      0.1461081542E+00
  -0.0390000000      3.77534519      0.1444295697E+00
  -0.0389000000      3.77806633      0.1427819513E+00
  -0.0388000000      3.78078747      0.1411646282E+00
  -0.0387000000      3.78350860      0.1395769468E+00
  -0.0386000000      3.78622974      0.1380182703E+00
  -0.0385000000      3.78895088      0.1364879782E+00
  -0.0384000000      3.79167202      0.1349854656E+00
  -0.0383000000      3.79439316      0.1335101431E+00
  -0.0382000000      3.79711430      0.1320614362E+00
  -0.0381000000      3.79983543      0.1306387848E+00
  -0.0380000000      3.80255657      0.1292416432E+00
  -0.0379000000      3.80527771      0.1278694790E+00
  -0.0378000000      3.80799885      0.1265217735E+00
  -0.0377000000      3.81071999      0.1251980208E+00
  -0.0376000000      3.81344113      0.1238977276E+00
  -0.0375000000      3.81616226      0.1226204131E+00
  -0.0374000000      3.81888340      0.1213656082E+00
  -0.0373000000      3.82160454      0.1201328555E+00
  -0.0372000000      3.82432568      0.1189217088E+00
  -0.0371000000      3.82704682      0.1177317331E+00
  -0.0370000000      3.82976796      0.1165625039E+00
  -0.0369000000      3.83248910      0.1154136072E+00
  -0.0368000000      3.83521023      0.1142846391E+00
  -0.0367000000      3.83793137      0.1131752054E+00
  -0.0366000000      3.84065251      0.1120849218E+00
  -0.0365000000      3.84337365      0.1110134130E+00
  -0.0364000000      3.84609479      0.1099603130E+00
  -0.0363000000      3.84881593      0.1089252644E+00
  -0.0362000000      3.85153706      0.1079079188E+00
  -0.0361000000      3.85425820      0.1069079357E+00
  -0.0360000000      3.85697934      0.1059249830E+00
  -0.0359000000      3.85970048      0.1049587365E+00
  -0.0358000000      3.86242162      0.1040088798E+00
