#non-spin-polarized calculation
#bias =  0.000000 V    efermi =  -0.172517414142 H
#   E [Hartree]       E-EF [eV]       T(E) per spin
  -0.0441000000      3.49441557      0.1327573314E-02
  -0.0440000000      3.49713671      0.1333161179E-02
  -0.0439000000      3.49985785      0.1338791508E-02
  -0.0438000000      3.50257898      0.1344464694E-02
  -0.0437000000      3.50530012      0.1350181130E-02
  -0.0436000000      3.50802126      0.1355941217E-02
  -0.0435000000      3.51074240      0.1361745359E-02
  -0.0434000000      3.51346354      0.1367593963E-02
  -0.0433000000      3.51618468      0.1373487441E-02
  -0.0432000000      3.51890581      0.1379426209E-02
  -0.0431000000      3.52162695      0.1385410689E-02
  -0.0430000000      3.52434809      0.1391441305E-02
  -0.0429000000      3.52706923      0.1397518487E-02
  -0.0428000000      3.52979037      0.1403642670E-02
  -0.0427000000      3.53251151      0.1409814291E-02
  -0.0426000000      3.53523264      0.1416033794E-02
  -0.0425000000      3.53795378      0.1422301628E-02
  -0.0424000000      3.54067492      0.1428618246E-02
  -0.0423000000      3.54339606      0.1434984104E-02
  -0.0422000000      3.54611720      0.1441399665E-02
  -0.0421000000      3.54883834      0.1447865398E-02
  -0.0420000000      3.55155947      0.1454381774E-02
  -0.0419000000      3.55428061      0.1460949272E-02
  -0.0418000000      3.55700175      0.1467568373E-02
  -0.0417000000      3.55972289      0.1474239567E-02
  -0.0416000000      3.56244403      0.1480963347E-02
  -0.0415000000      3.56516517      0.1487740210E-02
  -0.0414000000      3.56788631      0.1494570662E-02
  -0.0413000000      3.57060744      0.1501455212E-02
  -0.0412000000      3.57332858      0.1508394376E-02
  -0.0411000000      3.57604972      0.1515388674E-02
  -0.0410000000      3.57877086      0.1522438633E-02
  -0.0409000000      3.58149200      0.1529544785E-02
  -0.0408000000      3.58421314      0.1536707670E-02
  -0.0407000000      3.58693427      0.1543927831E-02
  -0.0406000000      3.58965541      0.1551205818E-02
  -0.0405000000      3.59237655      0.1558542189E-02
  -0.0404000000      3.59509769      0.1565937507E-02
  -0.0403000000      3.59781883      0.1573392339E-02
  -0.0402000000      3.60053997      0.1580907263E-02
  -0.0401000000      3.60326110      0.1588482860E-02
  -0.0400000000      3.60598224      0.1596119718E-02
  -0.0399000000      3.60870338      0.1603818434E-02
  -0.0398000000      3.61142452      0.1611579608E-02
  -0.0397000000      3.61414566      0.1619403851E-02
  -0.0396000000      3.61686680      0.1627291778E-02
  -0.0395000000      3.61958793      0.1635244012E-02
  -0.0394000000      3.62230907      0.1643261183E-02
  -0.0393000000      3.62503021      0.1651343928E-02
  -0.0392000000      3.62775135      0.1659492893E-02
  -0.0391000000      3.63047249      0.1667708730E-02
  -0.0390000000      3.63319363      0.1675992098E-02
  -0.0389000000      3.63591477      0.1684343666E-02
  -0.0388000000      3.63863590      0.1692764107E-02
  -0.0387000000      3.64135704      0.1701254107E-02
  -0.0386000000      3.64407818      0.1709814355E-02
  -0.0385000000      3.64679932      0.1718445552E-02
  -0.0384000000      3.64952046      0.1727148404E-02
  -0.0383000000      3.65224160      0.1735923629E-02
  -0.0382000000      3.65496273      0.1744771951E-02
  -0.0381000000      3.65768387      0.1753694102E-02
  -0.0380000000      3.66040501      0.1762690825E-02
  -0.0379000000      3.66312615      0.1771762871E-02
  -0.0378000000      3.66584729      0.1780911000E-02
  -0.0377000000      3.66856843      0.1790135980E-02
  -0.0376000000      3.67128956      0.1799438590E-02
  -0.0375000000      3.67401070      0.1808819617E-02
  -0.0374000000      3.67673184      0.1818279860E-02
  -0.0373000000      3.67945298      0.1827820124E-02
  -0.0372000000      3.68217412      0.1837441227E-02
  -0.0371000000      3.68489526      0.1847143996E-02
  -0.0370000000      3.68761639      0.1856929267E-02
  -0.0369000000      3.69033753      0.1866797888E-02
  -0.0368000000      3.69305867      0.1876750717E-02
  -0.0367000000      3.69577981      0.1886788622E-02
  -0.0366000000      3.69850095      0.1896912483E-02
  -0.0365000000      3.70122209      0.1907123188E-02
  -0.0364000000      3.70394323      0.1917421641E-02
  -0.0363000000      3.70666436      0.1927808753E-02
  -0.0362000000      3.70938550      0.1938285448E-02
  -0.0361000000      3.71210664      0.1948852662E-02
  -0.0360000000      3.71482778      0.1959511342E-02
  -0.0359000000      3.71754892      0.1970262448E-02
  -0.0358000000      3.72027006      0.1981106951E-02
  -0.0357000000      3.72299119      0.1992045836E-02
  -0.0356000000      3.72571233      0.2003080100E-02
  -0.0355000000      3.72843347      0.2014210750E-02
  -0.0354000000      3.73115461      0.2025438810E-02
  -0.0353000000      3.73387575      0.2036765316E-02
  -0.0352000000      3.73659689      0.2048191316E-02
  -0.0351000000      3.73931802      0.2059717872E-02
  -0.0350000000      3.74203916      0.2071346061E-02
  -0.0349000000      3.74476030      0.2083076974E-02
  -0.0348000000      3.74748144      0.2094911714E-02
  -0.0347000000      3.75020258      0.2106851401E-02
  -0.0346000000      3.75292372      0.2118897168E-02
  -0.0345000000      3.75564485      0.2131050165E-02
  -0.0344000000      3.75836599      0.2143311555E-02
  -0.0343000000      3.76108713      0.2155682518E-02
  -0.0342000000      3.76380827      0.2168164247E-02
  -0.0341000000      3.76652941      0.2180757956E-02
  -0.0340000000      3.76925055      0.2193464869E-02
  -0.0339000000      3.77197169      0.2206286232E-02
  -0.0338000000      3.77469282      0.2219223304E-02
  -0.0337000000      3.77741396      0.2232277362E-02
  -0.0336000000      3.78013510      0.2245449702E-02
  -0.0335000000      3.78285624      0.2258741636E-02
  -0.0334000000      3.78557738      0.2272154492E-02
  -0.0333000000      3.78829852      0.2285689620E-02
  -0.0332000000      3.79101965      0.2299348387E-02
  -0.0331000000      3.79374079      0.2313132176E-02
  -0.0330000000      3.79646193      0.2327042394E-02
  -0.0329000000      3.79918307      0.2341080464E-02
  -0.0328000000      3.80190421      0.2355247828E-02
  -0.0327000000      3.80462535      0.2369545952E-02
  -0.0326000000      3.80734648      0.2383976318E-02
  -0.0325000000      3.81006762      0.2398540431E-02
  -0.0324000000      3.81278876      0.2413239818E-02
  -0.0323000000      3.81550990      0.2428076025E-02
  -0.0322000000      3.81823104      0.2443050621E-02
  -0.0321000000      3.82095218      0.2458165198E-02
  -0.0320000000      3.82367331      0.2473421369E-02
  -0.0319000000      3.82639445      0.2488820770E-02
  -0.0318000000      3.82911559      0.2504365062E-02
  -0.0317000000      3.83183673      0.2520055928E-02
  -0.0316000000      3.83455787      0.2535895076E-02
  -0.0315000000      3.83727901      0.2551884239E-02
  -0.0314000000      3.84000015      0.2568025172E-02
  -0.0313000000      3.84272128      0.2584319660E-02
  -0.0312000000      3.84544242      0.2600769511E-02
  -0.0311000000      3.84816356      0.2617376560E-02
  -0.0310000000      3.85088470      0.2634142667E-02
  -0.0309000000      3.85360584      0.2651069723E-02
  -0.0308000000      3.85632698      0.2668159643E-02
  -0.0307000000      3.85904811      0.2685414372E-02
  -0.0306000000      3.86176925      0.2702835884E-02
  -0.0305000000      3.86449039      0.2720426181E-02
  -0.0304000000      3.86721153      0.2738187295E-02
  -0.0303000000      3.86993267      0.2756121289E-02
  -0.0302000000      3.87265381      0.2774230257E-02
  -0.0301000000      3.87537494      0.2792516323E-02
  -0.0300000000      3.87809608      0.2810981643E-02
  -0.0299000000      3.88081722      0.2829628406E-02
  -0.0298000000      3.88353836      0.2848458835E-02
  -0.0297000000      3.88625950      0.2867475185E-02
  -0.0296000000      3.88898064      0.2886679747E-02
  -0.0295000000      3.89170177      0.2906074844E-02
  -0.0294000000      3.89442291      0.2925662837E-02
  -0.0293000000      3.89714405      0.2945446123E-02
  -0.0292000000      3.89986519      0.2965427135E-02
  -0.0291000000      3.90258633      0.2985608344E-02
  -0.0290000000      3.90530747      0.3005992258E-02
  -0.0289000000      3.90802861      0.3026581425E-02
  -0.0288000000      3.91074974      0.3047378432E-02
  -0.0287000000      3.91347088      0.3068385908E-02
  -0.0286000000      3.91619202      0.3089606521E-02
  -0.0285000000      3.91891316      0.3111042982E-02
  -0.0284000000      3.92163430      0.3132698042E-02
  -0.0283000000      3.92435544      0.3154574500E-02
  -0.0282000000      3.92707657      0.3176675196E-02
  -0.0281000000      3.92979771      0.3199003016E-02
  -0.0280000000      3.93251885      0.3221560890E-02
  -0.0279000000      3.93523999      0.3244351798E-02
  -0.0278000000      3.93796113      0.3267378766E-02
  -0.0277000000      3.94068227      0.3290644867E-02
  -0.0276000000      3.94340340      0.3314153227E-02
  -0.0275000000      3.94612454      0.3337907019E-02
  -0.0274000000      3.94884568      0.3361909469E-02
  -0.0273000000      3.95156682      0.3386163854E-02
  -0.0272000000      3.95428796      0.3410673507E-02
  -0.0271000000      3.95700910      0.3435441813E-02
  -0.0270000000      3.95973023      0.3460472212E-02
  -0.0269000000      3.96245137      0.3485768203E-02
  -0.0268000000      3.96517251      0.3511333340E-02
  -0.0267000000      3.96789365      0.3537171237E-02
  -0.0266000000      3.97061479      0.3563285567E-02
  -0.0265000000      3.97333593      0.3589680066E-02
  -0.0264000000      3.97605707      0.3616358528E-02
  -0.0263000000      3.97877820      0.3643324815E-02
  -0.0262000000      3.98149934      0.3670582851E-02
  -0.0261000000      3.98422048      0.3698136626E-02
  -0.0260000000      3.98694162      0.3725990198E-02
  -0.0259000000      3.98966276      0.3754147692E-02
  -0.0258000000      3.99238390      0.3782613306E-02
  -0.0257000000      3.99510503      0.3811391306E-02
  -0.0256000000      3.99782617      0.3840486031E-02
  -0.0255000000      4.00054731      0.3869901897E-02
  -0.0254000000      4.00326845      0.3899643391E-02
  -0.0253000000      4.00598959      0.3929715082E-02
  -0.0252000000      4.00871073      0.3960121614E-02
  -0.0251000000      4.01143186      0.3990867713E-02
  -0.0250000000      4.01415300      0.4021958186E-02
  -0.0249000000      4.01687414      0.4053397925E-02
  -0.0248000000      4.01959528      0.4085191904E-02
  -0.0247000000      4.02231642      0.4117345188E-02
  -0.0246000000      4.02503756      0.4149862928E-02
  -0.0245000000      4.02775869      0.4182750366E-02
  -0.0244000000      4.03047983      0.4216012837E-02
  -0.0243000000      4.03320097      0.4249655770E-02
  -0.0242000000      4.03592211      0.4283684690E-02
  -0.0241000000      4.03864325      0.4318105221E-02
  -0.0240000000      4.04136439      0.4352923086E-02
  -0.0239000000      4.04408553      0.4388144111E-02
  -0.0238000000      4.04680666      0.4423774226E-02
  -0.0237000000      4.04952780      0.4459819469E-02
  -0.0236000000      4.05224894      0.4496285985E-02
  -0.0235000000      4.05497008      0.4533180032E-02
  -0.0234000000      4.05769122      0.4570507979E-02
  -0.0233000000      4.06041236      0.4608276314E-02
  -0.0232000000      4.06313349      0.4646491640E-02
  -0.0231000000      4.06585463      0.4685160684E-02
  -0.0230000000      4.06857577      0.4724290295E-02
  -0.0229000000      4.07129691      0.4763887446E-02
  -0.0228000000      4.07401805      0.4803959242E-02
  -0.0227000000      4.07673919      0.4844512919E-02
  -0.0226000000      4.07946032      0.4885555844E-02
  -0.0225000000      4.08218146      0.4927095525E-02
  -0.0224000000      4.08490260      0.4969139609E-02
  -0.0223000000      4.08762374      0.5011695884E-02
  -0.0222000000      4.09034488      0.5054772288E-02
  -0.0221000000      4.09306602      0.5098376905E-02
  -0.0220000000      4.09578715      0.5142517974E-02
  -0.0219000000      4.09850829      0.5187203889E-02
  -0.0218000000      4.10122943      0.5232443203E-02
  -0.0217000000      4.10395057      0.5278244633E-02
  -0.0216000000      4.10667171      0.5324617063E-02
  -0.0215000000      4.10939285      0.5371569544E-02
  -0.0214000000      4.11211399      0.5419111306E-02
  -0.0213000000      4.11483512      0.5467251752E-02
  -0.0212000000      4.11755626      0.5516000469E-02
  -0.0211000000      4.12027740      0.5565367231E-02
  -0.0210000000      4.12299854      0.5615362000E-02
  -0.0209000000      4.12571968      0.5665994933E-02
  -0.0208000000      4.12844082      0.5717276386E-02
  -0.0207000000      4.13116195      0.5769216917E-02
  -0.0206000000      4.13388309      0.5821827293E-02
  -0.0205000000      4.13660423      0.5875118492E-02
  -0.0204000000      4.13932537      0.5929101711E-02
  -0.0203000000      4.14204651      0.5983788369E-02
  -0.0202000000      4.14476765      0.6039190110E-02
  -0.0201000000      4.14748878      0.6095318812E-02
  -0.0200000000      4.15020992      0.6152186592E-02
  -0.0199000000      4.15293106      0.6209805809E-02
  -0.0198000000      4.15565220      0.6268189071E-02
  -0.0197000000      4.15837334      0.6327349239E-02
  -0.0196000000      4.16109448      0.6387299439E-02
  -0.0195000000      4.16381561      0.6448053059E-02
  -0.0194000000      4.16653675      0.6509623764E-02
  -0.0193000000      4.16925789      0.6572025494E-02
  -0.0192000000      4.17197903      0.6635272477E-02
  -0.0191000000      4.17470017      0.6699379236E-02
  -0.0190000000      4.17742131      0.6764360588E-02
  -0.0189000000      4.18014245      0.6830231662E-02
  -0.0188000000      4.18286358      0.6897007898E-02
  -0.0187000000      4.18558472      0.6964705057E-02
  -0.0186000000      4.18830586      0.7033339229E-02
  -0.0185000000      4.19102700      0.7102926844E-02
  -0.0184000000      4.19374814      0.7173484673E-02
  -0.0183000000      4.19646928      0.7245029841E-02
  -0.0182000000      4.19919041      0.7317579837E-02
  -0.0181000000      4.20191155      0.7391152518E-02
  -0.0180000000      4.20463269      0.7465766122E-02
  -0.0179000000      4.20735383      0.7541439275E-02
  -0.0178000000      4.21007497      0.7618191001E-02
  -0.0177000000      4.21279611      0.7696040734E-02
  -0.0176000000      4.21551724      0.7775008322E-02
  -0.0175000000      4.21823838      0.7855114045E-02
  -0.0174000000      4.22095952      0.7936378620E-02
  -0.0173000000      4.22368066      0.8018823214E-02
  -0.0172000000      4.22640180      0.8102469455E-02
  -0.0171000000      4.22912294      0.8187339443E-02
  -0.0170000000      4.23184407      0.8273455761E-02
  -0.0169000000      4.23456521      0.8360841491E-02
  -0.0168000000      4.23728635      0.8449520221E-02
  -0.0167000000      4.24000749      0.8539516061E-02
  -0.0166000000      4.24272863      0.8630853657E-02
  -0.0165000000      4.24544977      0.8723558200E-02
